"gene_id","gene_name","chromosome","locus","rpkm"
,"Defb4",8,"chr8:19198703-19201547",0
,"Defa-ps12",8,"chr8:19210461-19212760",0
,"Defb6",8,"chr8:19225477-19228209",0
,"Defb46",8,"chr8:19239915-19242143",0
,"Defb5",8,"chr8:19247591-19250828",0
,"Defb3",8,"chr8:19293360-19295339",0
,"Defa-ps13",8,"chr8:19300676-19304794",0
,"Defb8",8,"chr8:19445769-19447606",0
,"Defb7",8,"chr8:19495096-19497775",0
,"4930467E23Rik",8,"chr8:19729575-19753602",0
,"6820431F20Rik",8,"chr8:19863863-19893010",0.143659
,"Gm15319",8,"chr8:19933241-19958780",0
,"2610005L07Rik",8,"chr8:19981359-20020392",0.381233
,"6820431F20Rik",8,"chr8:19991155-20020278",1.00574
,"Gm15056",8,"chr8:22040296-22041664",6.36595
,"Gm6040",8,"chr8:22056168-22061750",0
,"AY761185",8,"chr8:22083372-22084427",0
,"Defa21",8,"chr8:22165223-22166196",0
,"Defa23",8,"chr8:22194718-22195695",0
,"Defa-rs7",8,"chr8:22194718-22195696",0
,"Gm10104",8,"chr8:22204716-22205680",0
,"Defa25",8,"chr8:22224120-22224964",0
,"Gm14851",8,"chr8:22234649-22235729",0
,"Gm15284",8,"chr8:22274328-22275277",0
,"Defa22",8,"chr8:22301955-22302928",0
,"Defa23",8,"chr8:22331251-22332228",0
,"Defa-rs7",8,"chr8:22331251-22332229",0
,"Gm15293",8,"chr8:22341282-22342125",0
,"Gm15292",8,"chr8:22389440-22390140",0
,"Defa3",8,"chr8:22427087-22428056",0
,"Defa5",8,"chr8:22437072-22438054",0
,"Gm15299",8,"chr8:22455224-22456066",0
,"Defa-rs1",8,"chr8:22465566-22466699",0
,"Gm7849",8,"chr8:22565898-22566989",0
,"Gm7861",8,"chr8:22566010-22566989",0
,"Defa20",8,"chr8:22619727-22620709",0
,"Gm15308",8,"chr8:22639501-22640484",0
,"Gm14850",8,"chr8:22675857-22676822",0
,"Gm6696",8,"chr8:22693498-22694339",0
,"Gm7849",8,"chr8:22703846-22704937",0
,"Gm7861",8,"chr8:22703958-22704937",0
,"Defa26",8,"chr8:22728639-22729444",0
,"Defa17",8,"chr8:22766238-22767208",0
,"Defa4",8,"chr8:22776268-22776440",0
,"Gm15315",8,"chr8:22776268-22777205",0
,"Defa-ps1",8,"chr8:22805483-22806325",0
,"AY761184",8,"chr8:22812995-22814119",0
,"Defa24",8,"chr8:22844965-22845943",0
,"Defa6",8,"chr8:22845008-22845849",0
,"Defb1",8,"chr8:22887026-22905657",0.11965
,"Defb50",8,"chr8:22934010-22941768",0
,"Defb2",8,"chr8:22950397-22953953",0
,"Defb10",8,"chr8:22969372-22972482",0
,"Defb9",8,"chr8:22992184-22995906",0
,"Defb11",8,"chr8:23015845-23016904",0
,"Defb15",8,"chr8:23040284-23043182",0
,"Defb35",8,"chr8:23048823-23051350",0
,"Defb13",8,"chr8:23057233-23059094",0
,"C86695",8,"chr8:23069185-23074775",0
,"Ccdc70",8,"chr8:23081067-23084513",0
,"Atp7b",8,"chr8:23104819-23170546",10.5555
,"Alg11",8,"chr8:23171192-23182099",6.764302
,"Nek5",8,"chr8:23184087-23235525",7.0765
,"Nek3",8,"chr8:23238754-23276907",3.488169
,"Ckap2",8,"chr8:23278623-23296291",39.4698
,"Vps36",8,"chr8:23303331-23329069",19.1868
,"Thsd1",8,"chr8:23337774-23371804",0.877736
,"Tpte",8,"chr8:23393912-23481890",0
,"Slc25a15",8,"chr8:23486021-23509093",4.43546
,"1810012K16Rik",8,"chr8:23509192-23510063",0.377237
,"Mrps31",8,"chr8:23521811-23540137",18.6608
,"AI316807",8,"chr8:23573085-23587351",8.492645
,"Slc20a2",8,"chr8:23587171-23680088",6.81488
,"Vdac3",8,"chr8:23687546-23704285",19.737719
,"Dkk4",8,"chr8:23734514-23738018",0.115205
,"Polb",8,"chr8:23738590-23763909",22.2481
,"A930013F10Rik",8,"chr8:23744856-23747281",2.49658
,"Ikbkb",8,"chr8:23769676-23817055",25.05684
,"Plat",8,"chr8:23868215-23893320",1.59404
,"Ap3m2",8,"chr8:23897825-23916126",5.63755
,"Myst3",8,"chr8:23970010-24053734",18.0461
,"Ank1",8,"chr8:24085353-24260968",67.296226
,"Mir486",8,"chr8:24253026-24253154",0
,"Mir3107",8,"chr8:24253044-24253134",0
,"Nkx6-3",8,"chr8:24263742-24269420",0
,"Agpat6",8,"chr8:24283417-24318925",15.8451
,"Gins4",8,"chr8:24337081-24348140",45.9724
,"Golga7",8,"chr8:24351797-24367552",12.20047
,"Sfrp1",8,"chr8:24521973-24560104",14.4335
,"Zmat4",8,"chr8:24780132-25173577",0.0322
,"1810011O10Rik",8,"chr8:25548087-25549418",19.1385
,"Ido2",8,"chr8:25642363-25686805",0.015181
,"Ido1",8,"chr8:25694612-25707481",0.126234
,"Adam18",8,"chr8:25712717-25785227",0
,"Adam3",8,"chr8:25787705-25836297",0.119294
,"Adam5",8,"chr8:25843456-25934841",0.016489
,"Adam32",8,"chr8:25946614-26059276",0
,"Adam9",8,"chr8:26060082-26127394",9.13995
,"Tm2d2",8,"chr8:26127682-26133732",18.2449
,"Htra4",8,"chr8:26135399-26149434",0.172584
,"Plekha2",8,"chr8:26149616-26212283",24.4045
,"Tacc1",8,"chr8:26265023-26311921",30.1483
,"5430421F17Rik",8,"chr8:26413121-26416742",0
,"Fgfr1",8,"chr8:26629243-26686186",3.16912
,"Letm2",8,"chr8:26688961-26707959",3.98142
,"Whsc1l1",8,"chr8:26712777-26830139",31.64602
,"Ppapdc1b",8,"chr8:26830519-26835359",13.8859
,"Ddhd2",8,"chr8:26835795-26864752",9.5979
,"Bag4",8,"chr8:26875010-26895681",4.95137
,"Lsm1",8,"chr8:26896062-26914447",9.57501
,"Star",8,"chr8:26918984-26926454",14.0794
,"Ash2l",8,"chr8:26927341-26958142",26.8816
,"Kcnu1",8,"chr8:26960094-27048406",0
,"Hgsnat",8,"chr8:27054930-27087216",12.409
,"4930444A02Rik",8,"chr8:27091075-27104593",3.41602
,"Fnta",8,"chr8:27109193-27126073",41.856
,"Hook3",8,"chr8:27131892-27229696",7.79052
,"Rnf170",8,"chr8:27229851-27254341",1.08069
,"Thap1",8,"chr8:27268640-27274623",5.35464
,"2310008N11Rik",8,"chr8:27925068-27934895",0
,"Zfp703",8,"chr8:28087807-28091934",6.65686
,"Erlin2",8,"chr8:28134270-28149907",16.0461
,"Prosc",8,"chr8:28153026-28166604",13.460641
,"Gpr124",8,"chr8:28196312-28233908",3.47745
,"Brf2",8,"chr8:28234303-28239104",4.44731
,"Rab11fip1",8,"chr8:28249244-28285118",2.311446
,"4933416M07Rik",8,"chr8:28253381-28260178",0.235155
,"Got1l1",8,"chr8:28307930-28313019",0
,"Adrb3",8,"chr8:28336247-28340060",0.016463
,"Eif4ebp1",8,"chr8:28370798-28386128",29.4983
,"Gm9731",8,"chr8:28406516-28407672",0.044766
,"Tex24",8,"chr8:28454865-28459660",0
,"Chrnb3",8,"chr8:28479182-28510202",0
,"Chrna6",8,"chr8:28513683-28524416",0.221026
,"Poteg",8,"chr8:28558141-28605644",0
,"Gm8096",8,"chr8:29193665-29195325",0
,"Unc5d",8,"chr8:29757188-30330108",0
,"4933433F19Rik",8,"chr8:31678866-31686045",0
,"Dusp26",8,"chr8:32200133-32207519",0.138176
,"Mir1186",8,"chr8:32213392-32213514",0
,"Rnf122",8,"chr8:32222317-32241945",2.09291
,"Tti2",8,"chr8:32260787-32275175",8.533493
,"Mak16",8,"chr8:32269939-32279196",36.6201
,"Fut10",8,"chr8:32297803-32371955",1.07136
,"7420700N18Rik",8,"chr8:32478220-32492910",0
,"Nrg1",8,"chr8:32928499-33028675",0.291959
,"Gm8179",8,"chr8:33262366-33292319",0
,"Gm3985",8,"chr8:33998976-34060498",0
,"Wrn",8,"chr8:34344844-34495999",26.9339
,"Purg",8,"chr8:34496796-34527941",4.873703
,"Hmgb1-rs17",8,"chr8:34594782-34596229",0.068595
,"Tex15",8,"chr8:34681015-34696057",0.114433
,"Ppp2cb",8,"chr8:34710092-34730276",33.6291
,"Ubxn8",8,"chr8:34730057-34752448",6.97046
,"Gsr",8,"chr8:34763709-34808634",25.113
,"Gtf2e2",8,"chr8:34842385-34887645",34.55649
,"2700090O03Rik",8,"chr8:34852583-34858242",0.444103
,"Rbpms",8,"chr8:34893115-35040313",8.1454
,"Dctn6",8,"chr8:35153476-35171565",39.9103
,"Mboat4",8,"chr8:35178083-35188239",0.026082
,"Leprotl1",8,"chr8:35198625-35209793",17.5743
,"Tmem66",8,"chr8:35217616-35233901",47.903
,"B930018H19",8,"chr8:35652473-35703370",0
,"Dusp4",8,"chr8:35870663-35882948",1.72685
,"Tnks",8,"chr8:35892232-36028744",8.04862
,"Ppp1r3b",8,"chr8:36438794-36451191",1.45583
,"Eri1",8,"chr8:36528318-36558587",31.8935
,"Gm16793",8,"chr8:36645556-36652074",10.3693
,"Mfhas1",8,"chr8:36650851-36742503",12.211
,"Cldn23",8,"chr8:36887762-36889613",0
,"5430403N17",8,"chr8:36927138-36946011",0
,"D8Ertd82e",8,"chr8:37157881-37210841",2.80656
,"Lonrf1",8,"chr8:37279117-37312570",2.63359
,"6430573F11Rik",8,"chr8:37552244-37576067",0.631359
,"Dlc1",8,"chr8:37630792-38015496",3.940068
,"A730069N07Rik",8,"chr8:37998637-38015490",0
,"AI429214",8,"chr8:38056628-38058587",1.43368
,"Sgcz",8,"chr8:38585607-39724562",0
,"Mir383",8,"chr8:39315186-39315256",0
,"Tusc3",8,"chr8:40068920-40250468",23.5807
,"Gm6213",8,"chr8:40383333-40453622",0.882194
,"Msr1",8,"chr8:40667053-40728032",9.18453
,"Fgf20",8,"chr8:41364519-41372307",0
,"Efha2",8,"chr8:41393404-41471658",1.3227
,"Zdhhc2",8,"chr8:41509168-41570196",2.99359
,"Cnot7",8,"chr8:41578389-41596658",18.3196
,"Vps37a",8,"chr8:41597136-41636488",7.04447
,"Mtmr7",8,"chr8:41635512-41720146",0.520732
,"Adam24",8,"chr8:41760447-41767553",0
,"Adam25",8,"chr8:41837561-41841530",0
,"4930529F22Rik",8,"chr8:41878626-41882657",0
,"Adam39",8,"chr8:41908362-41912215",0
,"Slc7a2",8,"chr8:41947720-42007424",6.113132
,"Pdgfrl",8,"chr8:42011586-42076124",1.1549
,"Mtus1",8,"chr8:42076265-42219080",6.587933
,"B430010I23Rik",8,"chr8:42102821-42109570",0.022222
,"Fgl1",8,"chr8:42276787-42300510",0.186089
,"Pcm1",8,"chr8:42325112-42419441",16.3814
,"Asah1",8,"chr8:42425996-42460051",48.464
,"Frg1",8,"chr8:42482807-42502472",41.4069
,"2810404M03Rik",8,"chr8:42912620-43131556",0
,"Triml1",8,"chr8:44215160-44226840",0
,"Triml2",8,"chr8:44268475-44279238",0
,"Zfp42",8,"chr8:44380420-44392363",0
,"Adam26b",8,"chr8:44605217-44613491",0
,"Adam26a",8,"chr8:44653629-44662061",0
,"Gm5346",8,"chr8:44710328-44712539",0
,"Adam34",8,"chr8:44735662-44750914",0
,"Gm5347",8,"chr8:44759011-44784845",0
,"Fat1",8,"chr8:46035561-46137611",0.45567
,"AY512931",8,"chr8:46146055-46150772",0
,"Mtnr1a",8,"chr8:46154563-46173860",0
,"Gm6329",8,"chr8:46245847-46250499",0
,"F11",8,"chr8:46326523-46347385",0
,"Klkb1",8,"chr8:46354806-46380189",0.018898
,"Cyp4v3",8,"chr8:46391155-46418550",6.83845
,"Fam149a",8,"chr8:46422068-46467645",2.12738
,"Tlr3",8,"chr8:46481018-46495893",9.98603
,"Sorbs2",8,"chr8:46593141-46913260",8.604405
,"D330022K07Rik",8,"chr8:46808678-46904651",0.303845
,"Pdlim3",8,"chr8:46970838-47004900",1.42742
,"Ccdc110",8,"chr8:47020002-47029499",0
,"1700029J07Rik",8,"chr8:47038959-47060606",1.11015
,"Ufsp2",8,"chr8:47060892-47082213",21.7032
,"Ankrd37",8,"chr8:47082261-47085204",1.64291
,"Lrp2bp",8,"chr8:47095955-47114830",0.053062
,"Snx25",8,"chr8:47118614-47209500",18.2825
,"4933411K20Rik",8,"chr8:47254909-47280944",8.99955
,"Slc25a4",8,"chr8:47292697-47296363",71.4327
,"Helt",8,"chr8:47377401-47380025",0
,"Acsl1",8,"chr8:47556395-47621404",44.9204
,"Mlf1ip",8,"chr8:47637422-47664938",10.4776
,"Ccdc111",8,"chr8:47660947-47702554",14.4401
,"Casp3",8,"chr8:47702802-47724062",56.582
,"Gm16675",8,"chr8:47816323-47824869",4.43465
,"Irf2",8,"chr8:47825098-47932812",28.9036
,"Enpp6",8,"chr8:48072278-48180249",0.402586
,"Stox2",8,"chr8:48265401-48437702",0.609094
,"D030016E14Rik",8,"chr8:48575481-48618824",11.055
,"Rwdd4a",8,"chr8:48618998-48638191",11.5494
,"Ing2",8,"chr8:48752531-48760513",9.43396
,"Cdkn2aip",8,"chr8:48794697-48799285",11.5537
,"Cldn24",8,"chr8:48907496-48908159",0
,"Cldn22",8,"chr8:48909835-48910829",0.053929
,"Wwc2",8,"chr8:48912963-49075905",3.17598
,"Dctd",8,"chr8:49184445-49227021",4.658093
,"Odz3",8,"chr8:49311018-49760044",0.127315
,"Gm2516",8,"chr8:51453465-51501443",0
,"Aga",8,"chr8:54597055-54608776",12.6727
,"Neil3",8,"chr8:54672220-54724419",42.526
,"Vegfc",8,"chr8:55162885-55271808",4.01777
,"Spcs3",8,"chr8:55605786-55615351",65.857
,"Asb5",8,"chr8:55635683-55673189",0.155041
,"Spata4",8,"chr8:55686133-55695451",0
,"Wdr17",8,"chr8:55714968-55809721",0
,"Gpm6a",8,"chr8:55864786-56146231",4.772441
,"Adam29",8,"chr8:58349708-58385761",0
,"Glra3",8,"chr8:58419621-58604149",0
,"Hpgd",8,"chr8:58773348-58799843",83.9862
,"BC088983",8,"chr8:59010318-59029363",18.0151
,"Fbxo8",8,"chr8:59029930-59072736",14.8412
,"Hand2",8,"chr8:59799779-59803314",0.608994
,"Scrg1",8,"chr8:59934719-59956382",0
,"Sap30",8,"chr8:59961498-59966657",23.5948
,"Hmgb2",8,"chr8:59990639-59994796",11.2126
,"Galnt7",8,"chr8:60002621-60131852",6.51953
,"AW046200",8,"chr8:60130549-60142227",0.625996
,"Galntl6",8,"chr8:60252848-61390424",0
,"Gm15881",8,"chr8:61178642-61179593",0
,"BC030500",8,"chr8:61390551-61393095",0
,"Aadat",8,"chr8:62984920-63024474",0
,"Mfap3l",8,"chr8:63111656-63155528",1.722632
,"2700029M09Rik",8,"chr8:63369247-63386369",81.7111
,"Clcn3",8,"chr8:63389185-63462108",61.224371
,"Nek1",8,"chr8:63472016-63609031",6.8517
,"Sh3rf1",8,"chr8:63702967-63874869",1.15737
,"1700001D01Rik",8,"chr8:63760318-63767669",0
,"Cbr4",8,"chr8:63966530-63982297",6.54881
,"Palld",8,"chr8:63993819-64381487",4.11387
,"Ddx60",8,"chr8:64406885-64516492",5.56147
,"Anxa10",8,"chr8:64536317-64601915",0
,"Spock3",8,"chr8:65430028-65835893",0.236745
,"Gm4975",8,"chr8:66403490-66430967",0
,"Tll1",8,"chr8:66493566-66684790",0.018064
,"Mir710",8,"chr8:66993128-66993238",0
,"Cpe",8,"chr8:67071348-67171837",3.04792
,"Sc4mol",8,"chr8:67196941-67212375",14.5565
,"Klhl2",8,"chr8:67218658-67373716",5.51755
,"Tmem192",8,"chr8:67471083-67492935",15.11563
,"Trim75",8,"chr8:67505549-67511543",0.018545
,"Trim60",8,"chr8:67522346-67542587",0
,"Trim61",8,"chr8:67536874-67542587",0
,"Gm10664",8,"chr8:67552315-67561235",0
,"BC030870",8,"chr8:67609512-67653436",0.066823
,"March1",8,"chr8:68141938-68995536",25.159045
,"1810029B16Rik",8,"chr8:69000244-69010406",6.79671
,"Tktl2",8,"chr8:69035638-69037677",0
,"Npy5r",8,"chr8:69203863-69211993",0
,"Npy1r",8,"chr8:69221320-69230697",0.776168
,"Naf1",8,"chr8:69384115-69414463",2.80206
,"Nat1",8,"chr8:70014656-70016002",1.26912
,"Nat2",8,"chr8:70018773-70026477",15.096908
,"Nat3",8,"chr8:70047752-70072526",0
,"Psd3",8,"chr8:70212980-70498473",2.43302
,"Sh2d4a",8,"chr8:70800426-70871603",9.95269
,"Csgalnact1",8,"chr8:70880679-71259045",1.836785
,"1700125H03Rik",8,"chr8:70892357-70899609",0
,"Ints10",8,"chr8:71317852-71351543",25.5995
,"Lpl",8,"chr8:71404453-71430831",7.4566
,"Slc18a1",8,"chr8:71561606-71613121",0.190314
,"Atp6v1b2",8,"chr8:71612634-71637616",44.6742
,"Lzts1",8,"chr8:71659401-71664852",0.106873
,"Zfp930",8,"chr8:71732944-71754438",7.86864
,"D130040H23Rik",8,"chr8:71794978-71827274",1.42314
,"Gm10033",8,"chr8:71894923-71919443",2.039024
,"Zfp868",8,"chr8:72134552-72149447",8.991633
,"Zfp964",8,"chr8:72178454-72188352",0.471938
,"Zfp869",8,"chr8:72229036-72240801",21.33235
,"Zfp963",8,"chr8:72265537-72273861",3.67861
,"Zfp866",8,"chr8:72285222-72298810",10.8055
,"Atp13a1",8,"chr8:72315061-72331647",20.2971
,"Gmip",8,"chr8:72332585-72345769",20.7645
,"Lpar2",8,"chr8:72346463-72355001",1.0712
,"Pbx4",8,"chr8:72356602-72396191",2.34955
,"Cilp2",8,"chr8:72404264-72411291",0.055873
,"Ndufa13",8,"chr8:72418080-72426457",44.4441
,"Tssk6",8,"chr8:72426113-72427417",2.22193
,"Gatad2a",8,"chr8:72430967-72520278",18.533629
,"Mau2",8,"chr8:72540021-72566633",22.982402
,"Sugp1",8,"chr8:72566711-72595852",12.0603
,"Tm6sf2",8,"chr8:72596830-72603951",0.948126
,"Hapln4",8,"chr8:72607427-72614761",0
,"Ncan",8,"chr8:72616983-72644743",0.208394
,"Rfxank",8,"chr8:72654704-72663096",6.10256
,"Nr2c2ap",8,"chr8:72655231-72657647",18.249764
,"2310045N01Rik",8,"chr8:72663611-72671159",40.7024
,"Mef2b",8,"chr8:72676676-72691387",0.636787
,"Tmem161a",8,"chr8:72696309-72707562",8.42471
,"Slc25a42",8,"chr8:72708238-72736180",7.33039
,"Armc6",8,"chr8:72744091-72758321",7.90106
,"Sugp2",8,"chr8:72758124-72787004",15.35173
,"Homer3",8,"chr8:72806897-72818260",5.130501
,"Ddx49",8,"chr8:72816764-72826351",22.3708
,"Cope",8,"chr8:72826683-72836889",73.7536
,"Lass1",8,"chr8:72839673-72855487",0.154496
,"Gdf1",8,"chr8:72839673-72855491",0.450749
,"Upf1",8,"chr8:72855420-72877172",23.16015
,"Comp",8,"chr8:72897446-72905965",0.191958
,"Crtc1",8,"chr8:72906256-72963472",1.95015
,"Klhl26",8,"chr8:72974126-73000842",5.37068
,"Tmem59l",8,"chr8:73007769-73011257",0.033229
,"Crlf1",8,"chr8:73017054-73027980",0.56181
,"2810428I15Rik",8,"chr8:73028194-73030638",49.2157
,"Uba52",8,"chr8:73032164-73034266",2.34332
,"2810422J05Rik",8,"chr8:73037294-73047079",30.702
,"Fkbp8",8,"chr8:73051641-73059227",98.937659
,"Ell",8,"chr8:73063573-73116757",7.8774
,"Isyna1",8,"chr8:73118379-73121189",28.3419
,"Ssbp4",8,"chr8:73121388-73132213",20.4611
,"Lrrc25",8,"chr8:73140742-73144749",19.3382
,"Gdf15",8,"chr8:73153292-73155534",1.01687
,"Pgpep1",8,"chr8:73170334-73183637",3.39296
,"Lsm4",8,"chr8:73197129-73202651",73.595
,"Jund",8,"chr8:73221637-73224515",24.9502
,"Gm3336",8,"chr8:73242441-73246534",0.179817
,"Pde4c",8,"chr8:73247962-73275075",0.114179
,"Rab3a",8,"chr8:73278577-73282585",2.093816
,"Mpv17l2",8,"chr8:73282547-73284820",18.7757
,"Ifi30",8,"chr8:73286671-73290562",120.744
,"Pik3r2",8,"chr8:73292079-73300611",12.7474
,"2010320M18Rik",8,"chr8:73300760-73301505",8.65539
,"Mast3",8,"chr8:73302015-73316332",11.4781
,"Il12rb1",8,"chr8:73332347-73345322",1.48694
,"Arrdc2",8,"chr8:73359036-73363619",13.6001
,"Kcnn1",8,"chr8:73365947-73380907",0.411306
,"Ccdc124",8,"chr8:73392125-73397389",46.3905
,"Slc5a5",8,"chr8:73406787-73416656",0.156601
,"Rpl18a",8,"chr8:73418620-73421342",47.6048
,"Snora68",8,"chr8:73419657-73419755",498.158
,"Mtap1s",8,"chr8:73429872-73441428",9.71329
,"Mir1969",8,"chr8:73449423-73449517",0
,"1700026F02Rik",8,"chr8:73530626-73550654",0
,"Haus8",8,"chr8:73775022-73796489",27.629386
,"Myo9b",8,"chr8:73796612-73884611",19.72427
,"Use1",8,"chr8:73890746-73893631",87.14496
,"Ocel1",8,"chr8:73895196-73897588",8.92231
,"Nr2f6",8,"chr8:73898017-73905851",6.54367
,"Ushbp1",8,"chr8:73908172-73919700",4.34913
,"5430437P03Rik",8,"chr8:73920753-73928671",37.4454
,"Ankle1",8,"chr8:73929910-73933803",22.3631
,"Abhd8",8,"chr8:73980598-73987556",10.488
,"Mrpl34",8,"chr8:73988824-73989652",45.2389
,"Dda1",8,"chr8:73993092-74000334",15.0271
,"Ano8",8,"chr8:73999917-74009966",2.80179
,"Gtpbp3",8,"chr8:74012001-74017299",7.36147
,"Plvap",8,"chr8:74021651-74035668",77.5272
,"Bst2",8,"chr8:74058160-74061336",191.048
,"Fam125a",8,"chr8:74066828-74071925",18.6729
,"Tmem221",8,"chr8:74078201-74082770",2.26748
,"Nxnl1",8,"chr8:74084453-74090548",0.033144
,"Slc27a1",8,"chr8:74092825-74110607",2.15672
,"Pgls",8,"chr8:74116082-74120166",56.0776
,"Fam129c",8,"chr8:74121544-74132048",15.2977
,"Glt25d1",8,"chr8:74134922-74148810",41.1841
,"Unc13a",8,"chr8:74150611-74195656",0.093544
,"Jak3",8,"chr8:74200281-74214476",13.57268
,"Insl3",8,"chr8:74213150-74214476",5.43291
,"B3gnt3",8,"chr8:74215617-74225699",3.32385
,"Fcho1",8,"chr8:74232285-74249580",30.94022
,"Zfp709",8,"chr8:74405966-74416464",2.27407
,"Zfp882",8,"chr8:74432504-74442750",2.6399
,"Zfp617",8,"chr8:74446723-74458529",3.06257
,"Zfp961",8,"chr8:74474964-74494232",12.4711
,"Cyp4f18",8,"chr8:74512380-74533525",5.20903
,"Olfr372",8,"chr8:74581558-74582574",0
,"Olfr373",8,"chr8:74623660-74624605",0
,"Olfr374",8,"chr8:74630938-74634408",0
,"Tpm4",8,"chr8:74659190-74677028",59.226
,"Rab8a",8,"chr8:74685098-74705265",51.6811
,"Hsh2d",8,"chr8:74713566-74724857",9.76822
,"Cib3",8,"chr8:74728233-74736736",0.192506
,"Fam32a",8,"chr8:74743628-74747674",58.6899
,"Ap1m1",8,"chr8:74764030-74781278",35.7403
,"Klf2",8,"chr8:74842960-74845553",27.3793
,"Eps15l1",8,"chr8:74864895-74945373",27.8349
,"Calr3",8,"chr8:74948081-74967677",0.695983
,"1700030K09Rik",8,"chr8:74967778-74984440",4.6666
,"Cherp",8,"chr8:74984381-74999132",20.9733
,"Slc35e1",8,"chr8:75001893-75016513",9.66596
,"Med26",8,"chr8:75018457-75072209",6.21453
,"9130011J15Rik",8,"chr8:75089096-75094947",22.2828
,"Tmem38a",8,"chr8:75096001-75111183",2.20906
,"Nwd1",8,"chr8:75170609-75238645",0.147577
,"Sin3b",8,"chr8:75247186-75282102",64.5505
,"F2rl3",8,"chr8:75285778-75287784",3.88646
,"Large",8,"chr8:75338497-75876455",1.379
,"Mir28b",8,"chr8:75540410-75540490",0
,"Isx",8,"chr8:77397072-77417405",0.026853
,"Hmgxb4",8,"chr8:77517601-77555871",15.0144
,"Tom1",8,"chr8:77557584-77594020",0.061457
,"Hmox1",8,"chr8:77617516-77624492",428.694
,"Mcm5",8,"chr8:77633426-77652338",128.329
,"Rasd2",8,"chr8:77737842-77748012",0.311008
,"1700007B14Rik",8,"chr8:77972592-78508406",0
,"Gm10649",8,"chr8:79272985-79424072",0
,"Nr3c2",8,"chr8:79426406-79767538",0.417528
,"Arhgap10",8,"chr8:79774264-80041806",3.6717
,"0610038B21Rik",8,"chr8:80040954-80042477",0.034744
,"Prmt10",8,"chr8:80073295-80105237",12.0009
,"Tmem184c",8,"chr8:80119878-80134552",8.49329
,"1700092C02Rik",8,"chr8:80148070-80152855",0
,"Ednra",8,"chr8:80186927-80248351",2.85328
,"Ttc29",8,"chr8:80737240-80918225",0
,"Pou4f2",8,"chr8:80956907-80960551",0
,"Rbmxl1",8,"chr8:81029167-81032827",8.999102
,"Slc10a7",8,"chr8:81033233-81257904",8.62967
,"Lsm6",8,"chr8:81328766-81345051",6.342138
,"Zfp827",8,"chr8:81552335-81717665",1.02644
,"1700011L22Rik",8,"chr8:81734328-81772482",0
,"Mmaa",8,"chr8:81790322-81818855",2.2145
,"Gm4890",8,"chr8:81818976-81831673",0.249028
,"Smad1",8,"chr8:81862297-81923367",3.19831
,"Otud4",8,"chr8:82163574-82201654",21.68258
,"Abce1",8,"chr8:82207340-82235639",66.342
,"Anapc10",8,"chr8:82235718-82301220",3.13607
,"Hhip",8,"chr8:82489749-82581907",0.004809
,"Gypa",8,"chr8:83017943-83034684",640.803
,"Frem3",8,"chr8:83134937-83219456",0.019933
,"Smarca5",8,"chr8:83223842-83263358",19.4666
,"Gab1",8,"chr8:83288332-83404378",8.99177
,"Usp38",8,"chr8:83504631-83538805",15.9013
,"Inpp4b",8,"chr8:84239098-84646460",3.44107
,"Il15",8,"chr8:84855522-84926485",6.80599
,"Zfp330",8,"chr8:85287518-85298025",13.1058
,"Rnf150",8,"chr8:85387254-85615170",1.14776
,"Tbc1d9",8,"chr8:85689250-85796839",6.37324
,"Ucp1",8,"chr8:85814246-85822355",0.02961
,"Elmod2",8,"chr8:85836530-85856385",6.15349
,"4933434I20Rik",8,"chr8:85872370-85903301",0
,"Clgn",8,"chr8:85913789-85950728",0.719765
,"Scoc",8,"chr8:85958391-85982290",5.176808
,"Olfr370",8,"chr8:86064991-86066087",0
,"Ndufb7",8,"chr8:86090656-86095522",172.443
,"Tecr",8,"chr8:86095596-86118390",51.1311
,"Dnajb1",8,"chr8:86132073-86135802",67.0822
,"Gipc1",8,"chr8:86176576-86188688",20.4129
,"Ptger1",8,"chr8:86190538-86194002",18.432
,"Pkn1",8,"chr8:86193660-86223078",24.42344
,"Ddx39",8,"chr8:86239075-86247250",103.289
,"Cd97",8,"chr8:86247149-86265210",53.338229
,"Lphn1",8,"chr8:86423996-86465853",3.77877
,"Asf1b",8,"chr8:86479592-86494094",84.8767
,"Prkaca",8,"chr8:86496876-86520344",17.9467
,"Samd1",8,"chr8:86521570-86524285",35.8636
,"1700067K01Rik",8,"chr8:86525604-86528669",0.871603
,"Mir1199",8,"chr8:86535413-86535532",0
,"Palm3",8,"chr8:86545372-86554194",0.740973
,"Il27ra",8,"chr8:86554184-86566474",19.6766
,"Rln3",8,"chr8:86566965-86568878",0.313344
,"Rfx1",8,"chr8:86590734-86620891",5.50518
,"Mir709",8,"chr8:86609997-86610085",30.5372
